Date,Censed by,Project,Place,Type,Site_ID,State,Initial_Ho,Final_Hour,Transect_T,Latitude,Longitude,Males,Females,NA,Juveniles,Veg_Male,Veg_Female,Veg_Juv,Veg_NA,Tarentola,Snake,Total Male,Total Fema,Total Juve,Total NA,Comments,Weather_Co,Temperatur,Relativ_Hu,Wind_Speed,Population,Polygon ar,Polygon _1,Corine Urb,Edificat %,Index Urb,Size_dot,3P 250 200,Distance,Inv_state,Classifica
25/06/2022,Balma,Urban,Sant_Rafael,,Park,Snake,10:25,,Point Count,38.961862869999997,1.398502168000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"2505","12811","12811",100.000.000.000.000.000,84.792.071.199.999.900,0.950000000000000,"2",2018.406250000000000,9290.053549944037513,Invaded,Invaded_Urban
08/07/2022,Jordi,Urban,Sant_Rafael,,Park,Snake,9:40,,Point Count,38.961862869999997,1.398502168000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"2505","12811","12811",100.000.000.000.000.000,84.792.071.199.999.900,0.950000000000000,"3",2018.406250000000000,9290.053549944037513,Invaded,Invaded_Urban
08/06/2022,"Sandra,Guillem,Eva",PeriUrban,Santa_Agnes,,Mur_Ext_1,Snake,14:15,14:18:00.000,Point Count,39.040086789999997,1.329953526000000,"1","0","0","0","0","1","0","0","0","0","1","1","0","0",,,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"4",2021.334350000000086,14117.356724584817130,Invaded,Invaded_PeriUrban
20/06/2022,Balma,PeriUrban,Santa_Agnes,,Mur_Ext_1,Snake,11:57,,,39.040086789999997,1.329953526000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"3",2021.334350000000086,14117.356724584817130,Invaded,Invaded_PeriUrban
20/06/2022,Sandra,Urban,Santa_Agnes,,Church_Wall,Snake,11:36,11:39:00.000,Point Count,39.038190090000001,1.336566998000000,"2","1","0","0","0","0","0","2","0","0","2","1","0","2",,Sunny,,,,"438","1823","1823","0.000000000000000",100.000.000.000.000.000,0.500000000000000,"7",2021.346680000000106,13327.738337620525272,Invaded,Invaded_Urban
08/06/2022,"Sandra,Guillem",Urban,Santa_Agnes,,Church_Wall,Snake,14:00,14:03:00.000,Point Count,39.038190090000001,1.336566998000000,"1","0","1","0","1","2","0","0","0","0","2","2","0","1",,,,,,"438","1823","1823","0.000000000000000",100.000.000.000.000.000,0.500000000000000,"7",2021.346680000000106,13327.738337620525272,Invaded,Invaded_Urban
20/06/2022,Sandra,Urban,Santa_Agnes,,Park,Snake,11:35,11:38:00.000,Point Count,39.038202380000001,1.336209133000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",,Sunny,,,,"438","1823","1823","0.000000000000000",41.828.478.959.999.900,0.450000000000000,"2",2021.361570000000029,13568.988903434970780,Invaded,Invaded_Urban
08/06/2022,"Sandra, Jordi",Urban,Santa_Agnes,,Wall_2,Snake,13:09,13:12:00.000,Point Count,39.038301380000000,1.335069036000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"438","1823","1823","0.000000000000000",66.512.944.980.000.000,0.250000000000000,"2",2020.848140000000058,13636.237467446926530,Invaded,Invaded_Urban
20/06/2022,Sandra,Urban,Santa_Agnes,,Wall_2,Snake,11:30,11:33:00.000,Point Count,39.038301380000000,1.335069036000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"438","1823","1823","0.000000000000000",66.512.944.980.000.000,0.250000000000000,"2",2020.848140000000058,13636.237467446926530,Invaded,Invaded_Urban
04/06/2022,"Sandra,Guillem,Eva",PeriUrban,Port_Sant_Miquel,,Mur_Ext_3,Snake,16:35,,Point Count,39.077796620000001,1.429943553000000,"1","0","0","0","0","0","0","0","0","1","1","0","0","0",,,,,,"206","266914","266914","0.000000000000000","0.000000000000000",0.000000000000000,"3",2020.867070000000012,9171.265141435906116,Invaded,Invaded_PeriUrban
01/07/2022,Balma,PeriUrban,Port_Sant_Miquel,,Mur_Ext_3,Snake,13:50,,Point Count,39.077796620000001,1.429943553000000,"0","0","0","0","0","1","0","1","0","0","0","1","0","1",,Sunny,,,,"206","266914","266914","0.000000000000000","0.000000000000000",0.000000000000000,"4",2020.867070000000012,9171.265141435906116,Invaded,Invaded_PeriUrban
19/06/2022,Balma,PeriUrban,Sant_Jordi,,Mur_Ext_4,Snake,12:21,,,38.887196840000001,1.368694921000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.483639999999923,16944.747730269722524,NonInvaded,NonInvaded_PeriUrban
05/07/2022,Jordi,PeriUrban,Sant_Jordi,,Mur_Ext_4,Snake,9:38,,Point Count,38.887196840000001,1.368694921000000,"0","2","1","0","0","0","0","0","0","0","0","2","0","1",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"5",2023.483639999999923,16944.747730269722524,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,Urban,Sant_Josep,,Wall_2,Snake,9:41,,Point Count,38.920341530000002,1.294466340000000,"3","0","0","0","0","0","0","0","0","0","3","0","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,83.600.323.619.999.900,1.000000000000000,"5",2023.385989999999993,19329.394779275593464,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Sant_Josep,,Wall_2,Snake,10:43,,Point Count,38.920341530000002,1.294466340000000,"2","2","0","0","0","0","0","0","0","0","2","2","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,83.600.323.619.999.900,1.000000000000000,"6",2023.385989999999993,19329.394779275593464,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Sant_Josep,,Wall_2,Snake,13:44,,,38.920341530000002,1.294466340000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,23.300.000.000.000.000,64.000.000.000.000.000,8.100.000.000.000.000,"28299","28804","28804",100.000.000.000.000.000,83.600.323.619.999.900,1.000000000000000,"2",2023.385989999999993,19329.394779275593464,NonInvaded,NonInvaded_Urban
08/06/2022,"Sandra, Jordi",Urban,Santa_Agnes,,Wall,Snake,12:59,13:02:00.000,Point Count,39.038488420000000,1.335612823000000,"1","2","0","0","0","0","0","0","0","0","1","2","0","0",,Cloudy,,,,"438","1823","1823","0.000000000000000",79.500.809.059.999.900,0.462500000000000,"5",2020.848140000000058,13636.237467446926530,Invaded,Invaded_Urban
20/06/2022,Sandra,Urban,Santa_Agnes,,Wall,Snake,11:25,11:28:00.000,Point Count,39.038488420000000,1.335612823000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",shadow,Sunny,,,,"438","1823","1823","0.000000000000000",79.500.809.059.999.900,0.462500000000000,"2",2020.848140000000058,13636.237467446926530,Invaded,Invaded_Urban
21/06/2022,Balma,Urban,Sant_Josep,,Church_Park,Podarcis,13:52,,,38.921548559999998,1.293021142000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",Lleno de gente,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,77.888.349.509.999.900,1.000000000000000,"2",2022.799800000000005,19427.870078469746659,NonInvaded,NonInvaded_Urban
12/07/2022,Jordi,Urban,Sant_Josep,,Church_Park,Podarcis,9:49,,Point Count,38.921548559999998,1.293021142000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,77.888.349.509.999.900,1.000000000000000,"2",2022.799800000000005,19427.870078469746659,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Sant_Josep,,Church_Park,Podarcis,10:49,,Point Count,38.921548559999998,1.293021142000000,"1","1","1","0","0","0","0","0","0","0","1","1","0","1",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,77.888.349.509.999.900,1.000000000000000,"5",2022.799800000000005,19427.870078469746659,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Sant_Josep,,Park,Podarcis,14:11,,,38.921235780000004,1.295953877000000,"0","0","0","0","2","0","0","0","0","0","2","0","0","0",,Sunny,23.300.000.000.000.000,64.000.000.000.000.000,8.100.000.000.000.000,"28299","28804","28804",100.000.000.000.000.000,100.000.000.000.000.000,0.858333300000000,"4",2022.843509999999924,19208.146869700656680,NonInvaded,NonInvaded_Urban
12/07/2022,Jordi,Urban,Sant_Josep,,Park,Podarcis,9:30,,Point Count,38.921235780000004,1.295953877000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,100.000.000.000.000.000,0.858333300000000,"2",2022.843509999999924,19208.146869700656680,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Sant_Josep,,Park,Podarcis,11:06,,Point Count,38.921235780000004,1.295953877000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,100.000.000.000.000.000,0.858333300000000,"2",2022.843509999999924,19208.146869700656680,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Sant_Josep,,Wall,Podarcis,13:58,,,38.922494090000001,1.293256253000000,"3","3","0","0","0","0","0","0","0","0","3","3","0","0",,Sunny,23.300.000.000.000.000,64.000.000.000.000.000,8.100.000.000.000.000,"28299","28804","28804",100.000.000.000.000.000,58.252.427.179.999.900,0.958333300000000,"8",2022.843509999999924,19208.146869700656680,NonInvaded,NonInvaded_Urban
12/07/2022,Jordi,Urban,Sant_Josep,,Wall,Podarcis,10:02,,Point Count,38.922494090000001,1.293256253000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,58.252.427.179.999.900,0.958333300000000,"2",2022.843509999999924,19208.146869700656680,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Sant_Josep,,Wall,Podarcis,10:53,,Point Count,38.922494090000001,1.293256253000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","28804","28804",100.000.000.000.000.000,58.252.427.179.999.900,0.958333300000000,"2",2022.843509999999924,19208.146869700656680,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,PeriUrban,Es_Cubells,,Mur_Ext_1,Podarcis,10:30,,,38.886291270000001,1.267672331000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.971559999999954,23435.802281617456174,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Es_Cubells,,Mur_Ext_1,Podarcis,10:18,,Point Count,38.886291270000001,1.267672331000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.971559999999954,23435.802281617456174,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,PeriUrban,Es_Cubells,,Mur_Ext_2,Podarcis,10:58,,,38.884581650000001,1.269814394000000,"2","3","2","0","1","1","0","0","0","0","3","4","0","2",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.325000000000000,"11",2023.982299999999896,23229.775503632430627,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Es_Cubells,,Mur_Ext_2,Podarcis,10:13,,Point Count,38.884581650000001,1.269814394000000,"2","1","0","0","0","0","0","0","0","0","2","1","0","0",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.325000000000000,"5",2023.982299999999896,23229.775503632430627,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,PeriUrban,Es_Cubells,,Mur_Ext_3,Podarcis,12:10,,,38.884786470000002,1.281076100000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.992070000000012,22414.621465357347915,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Es_Cubells,,Mur_Ext_3,Podarcis,9:30,,Point Count,38.884786470000002,1.281076100000000,"1","1","1","0","0","0","0","0","0","0","1","1","0","1",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.000000000000000,"5",2023.992070000000012,22414.621465357347915,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,PeriUrban,Es_Cubells,,Mur_Ext_4,Podarcis,10:18,,,38.883705259999999,1.263417557000000,"2","0","3","0","0","0","0","0","0","0","2","0","0","3",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.000000000000000,"7",2023.887819999999920,23783.384570710815751,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Es_Cubells,,Mur_Ext_4,Podarcis,10:23,,Point Count,38.883705259999999,1.263417557000000,"2","0","0","0","0","0","0","0","0","0","2","0","0","0",,Sunny,,,,"908","156815","156815","0.000000000000000","0.000000000000000",0.000000000000000,"4",2023.887819999999920,23783.384570710815751,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,Urban,Es_Cubells,,Church_Park,Podarcis,11:10,,,38.881213660000000,1.272059561000000,"0","0","0","0","7","2","0","2","0","0","7","2","0","2",,Cloudy,,,,"908","194","194","0.000000000000000",67.046.925.569.999.900,0.512500000000000,"13",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Es_Cubells,,Church_Park,Podarcis,9:46,,Point Count,38.881213660000000,1.272059561000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"908","194","194","0.000000000000000",67.046.925.569.999.900,0.512500000000000,"3",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Es_Cubells,,Park,Podarcis,11:17,,,38.881124180000000,1.272474144000000,"0","0","0","0","2","5","0","0","0","0","2","5","0","0",,Sunny,,,,"908","194","194","0.000000000000000",75.695.792.879.999.900,0.487500000000000,"9",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Es_Cubells,,Park,Podarcis,10:06,,Point Count,38.881124180000000,1.272474144000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"908","194","194","0.000000000000000",75.695.792.879.999.900,0.487500000000000,"3",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Es_Cubells,,Park_2,Podarcis,11:31,,,38.881108349999998,1.272493440000000,"0","0","0","0","1","0","0","2","0","0","1","0","0","2",Jardineros trabajando,Sunny,,,,"908","194","194","0.000000000000000",69.498.381.879.999.900,0.587500000000000,"5",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Es_Cubells,,Park_2,Podarcis,10:02,,Point Count,38.881108349999998,1.272493440000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"908","194","194","0.000000000000000",69.498.381.879.999.900,0.587500000000000,"2",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Es_Cubells,,Wall_2,Podarcis,11:26,,,38.881055719999999,1.272366654000000,"3","0","0","2","3","0","0","0","0","0","6","0","2","0",,Sunny,,,,"908","194","194","0.000000000000000",69.555.016.179.999.900,0.562500000000000,"10",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
18/07/2022,Jordi,Urban,Es_Cubells,,Wall_2,Podarcis,9:52,,Point Count,38.881055719999999,1.272366654000000,"1","1","0","0","0","0","0","0","0","0","1","1","0","0",,Sunny,,,,"908","194","194","0.000000000000000",69.555.016.179.999.900,0.562500000000000,"4",2023.912600000000111,23315.328732854653936,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_1,Podarcis,14:40,14:43:00.000,Point Count,38.944131110000001,1.298797915000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.942260000000033,17677.689157312976022,NonInvaded,NonInvaded_PeriUrban
25/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_1,Podarcis,9:11,,Point Count,38.944131110000001,1.298797915000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.942260000000033,17677.689157312976022,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Agusti,,Mur_Ext_1,Podarcis,11:18,,Point Count,38.944131110000001,1.298797915000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.942260000000033,17677.689157312976022,NonInvaded,NonInvaded_PeriUrban
18/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_2,Podarcis,14:56,14:59:00.000,Point Count,38.941082039999998,1.300495027000000,"1","0","0","0","0","0","0","3","0","0","1","0","0","3",,,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"6",2023.943479999999909,17774.219964705887833,NonInvaded,NonInvaded_PeriUrban
25/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_2,Podarcis,8:53,,Point Count,38.941082039999998,1.300495027000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.943479999999909,17774.219964705887833,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Agusti,,Mur_Ext_2,Podarcis,11:09,,Point Count,38.941082039999998,1.300495027000000,"1","0","1","0","0","0","0","0","0","0","1","0","0","1",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"4",2023.943479999999909,17774.219964705887833,NonInvaded,NonInvaded_PeriUrban
18/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_3,Podarcis,13:44,13:47:00.000,Point Count,38.937867599999997,1.289799464000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.863160000000107,18890.457626226274442,NonInvaded,NonInvaded_PeriUrban
25/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_3,Podarcis,8:28,,Point Count,38.937867599999997,1.289799464000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.863160000000107,18890.457626226274442,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Agusti,,Mur_Ext_3,Podarcis,11:30,,Point Count,38.937867599999997,1.289799464000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.863160000000107,18890.457626226274442,NonInvaded,NonInvaded_PeriUrban
18/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_4,Podarcis,15:13,15:16:00.000,Point Count,38.942036750000000,1.288053071000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.198120000000017,18698.392734897788614,NonInvaded,NonInvaded_PeriUrban
25/06/2022,Balma,PeriUrban,Sant_Agusti,,Mur_Ext_4,Podarcis,8:41,,Point Count,38.942036750000000,1.288053071000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.198120000000017,18698.392734897788614,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Agusti,,Mur_Ext_4,Podarcis,10:40,,Point Count,38.942036750000000,1.288053071000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"11894","416791","414310","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.198120000000017,18698.392734897788614,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,Urban,Sant_Agusti,,Church_Wall,Podarcis,11:02,,Point Count,38.940475509999999,1.293871500000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"11894","2480","2480","0.000000000000000",100.000.000.000.000.000,0.708333300000000,"3",2023.371830000000045,18332.309691951108107,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Sant_Agusti,,Church_Wall,Podarcis,14:03,14:06:00.000,Point Count,38.940475509999999,1.293871500000000,"0","1","1","0","0","0","0","0","0","0","0","1","0","1",,Sunny,,,,"11894","2480","2480","0.000000000000000",100.000.000.000.000.000,0.708333300000000,"4",2023.371830000000045,18332.309691951108107,NonInvaded,NonInvaded_Urban
25/06/2022,Balma,Urban,Sant_Agusti,,Church_Wall,Podarcis,9:32,,Point Count,38.940475509999999,1.293871500000000,"0","0","0","0","0","0","0","1","0","0","0","0","0","1",,Sunny,,,,"11894","2480","2480","0.000000000000000",100.000.000.000.000.000,0.708333300000000,"3",2023.371830000000045,18332.309691951108107,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Sant_Agusti,,Park,Podarcis,14:08,14:11:00.000,Point Count,38.941136319999998,1.293936861000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"11894","2480","2480","0.000000000000000",82.718.446.599.999.900,0.833333300000000,"2",2023.327880000000050,18235.304854206409800,NonInvaded,NonInvaded_Urban
25/06/2022,Balma,Urban,Sant_Agusti,,Park,Podarcis,9:38,,Point Count,38.941136319999998,1.293936861000000,"0","0","0","0","1","0","0","0","0","0","1","0","0","0",,Sunny,,,,"11894","2480","2480","0.000000000000000",82.718.446.599.999.900,0.833333300000000,"3",2023.327880000000050,18235.304854206409800,NonInvaded,NonInvaded_Urban
12/07/2022,Jordi,Urban,Sant_Agusti,,Park,Podarcis,10:54,,Point Count,38.941136319999998,1.293936861000000,"1","0","0","1","0","0","0","0","0","0","1","0","1","0",,Sunny,,,,"11894","2480","2480","0.000000000000000",82.718.446.599.999.900,0.833333300000000,"4",2023.327880000000050,18235.304854206409800,NonInvaded,NonInvaded_Urban
12/07/2022,Jordi,Urban,Sant_Agusti,,Park_2,Podarcis,10:49,,Point Count,38.940496709999998,1.294304738000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"11894","2480","2480","0.000000000000000",29.773.462.779.999.900,0.600000000000000,"3",2023.371830000000045,18332.309691951108107,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Sant_Agusti,,Park_2,Podarcis,13:57,14:00:00.000,Point Count,38.940496709999998,1.294304738000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"11894","2480","2480","0.000000000000000",29.773.462.779.999.900,0.600000000000000,"2",2023.371830000000045,18332.309691951108107,NonInvaded,NonInvaded_Urban
25/06/2022,Balma,Urban,Sant_Agusti,,Park_2,Podarcis,9:27,,Point Count,38.940496709999998,1.294304738000000,"0","0","0","0","1","1","0","2","0","0","1","1","0","2",,Sunny,,,,"11894","2480","2480","0.000000000000000",29.773.462.779.999.900,0.600000000000000,"6",2023.371830000000045,18332.309691951108107,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Sant_Agusti,,Wall,Podarcis,14:14,14:17:00.000,Point Count,38.941138219999999,1.293600726000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"11894","2480","2480","0.000000000000000",64.886.731.389.999.900,0.666666700000000,"2",2023.327880000000050,18235.304854206409800,NonInvaded,NonInvaded_Urban
25/06/2022,Balma,Urban,Sant_Agusti,,Wall,Podarcis,9:43,,Point Count,38.941138219999999,1.293600726000000,"2","0","0","0","0","0","0","0","0","0","2","0","0","0",,Sunny,,,,"11894","2480","2480","0.000000000000000",64.886.731.389.999.900,0.666666700000000,"4",2023.327880000000050,18235.304854206409800,NonInvaded,NonInvaded_Urban
12/07/2022,Jordi,Urban,Sant_Agusti,,Wall,Podarcis,10:58,,Point Count,38.941138219999999,1.293600726000000,"2","1","0","0","0","0","0","0","0","0","2","1","0","0",,Sunny,,,,"11894","2480","2480","0.000000000000000",64.886.731.389.999.900,0.666666700000000,"5",2023.327880000000050,18235.304854206409800,NonInvaded,NonInvaded_Urban
20/06/2022,Balma,PeriUrban,Sant_Antoni,,Mur_Ext_1,Podarcis,12:51,,,38.987963870000002,1.313982861000000,"1","1","0","0","0","0","0","1","0","0","1","1","0","1",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"5",2020.631959999999935,15228.777641361926726,Invaded,Invaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Sant_Antoni,,Mur_Ext_1,Podarcis,11:28,,Point Count,38.987963870000002,1.313982861000000,"2","0","2","0","0","0","0","0","0","0","2","0","0","2",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"6",2020.631959999999935,15228.777641361926726,Invaded,Invaded_PeriUrban
20/06/2022,Balma,PeriUrban,Sant_Antoni,,Mur_Ext_2,Podarcis,13:36,,,38.949378060000001,1.287501780000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.515010000000075,18431.995069550976041,NonInvaded,NonInvaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Sant_Antoni,,Mur_Ext_2,Podarcis,11:18,,Point Count,38.949378060000001,1.287501780000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.515010000000075,18431.995069550976041,NonInvaded,NonInvaded_PeriUrban
20/06/2022,Balma,PeriUrban,Sant_Antoni,,Mur_Ext_3,Podarcis,13:54,,,38.960310200000002,1.257305046000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.979980000000069,20706.578572205806267,NonInvaded,NonInvaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Sant_Antoni,,Mur_Ext_3,Podarcis,10:59,,Point Count,38.960310200000002,1.257305046000000,"1","1","0","0","0","0","0","0","0","0","1","1","0","0",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"4",2023.979980000000069,20706.578572205806267,NonInvaded,NonInvaded_PeriUrban
20/06/2022,Balma,PeriUrban,Sant_Antoni,,Mur_Ext_4,Podarcis,13:19,,,38.951306629999998,1.308453445000000,"1","0","0","0","0","1","0","0","0","0","1","1","0","0",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"4",2023.949949999999944,16703.796565197884775,NonInvaded,NonInvaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Sant_Antoni,,Mur_Ext_4,Podarcis,11:28,,Point Count,38.951306629999998,1.308453445000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"27205","9094898","8990851","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.949949999999944,16703.796565197884775,NonInvaded,NonInvaded_PeriUrban
