Date;Censed by;Project;Place;Site_ID;State;Initial_Ho;Transect_T;Latitude;Longitude;Males;Females;NA;Juveniles;Veg_Male;Veg_Female;Veg_Juv;Veg_NA;Tarentola;Snake;Total Male;Total Fema;Total Juve;Total NA;Comments;Weather_Co;Population;Polygon ar;Corine Urb;Edificat %;Index Urb;Size_dot;Year_inv;Distance;Inv_state;Classifica
25/06/2022;Balma;Urban;Sant_Agusti;Church_Wall;Podarcis;9:32;Point Count;38,94047551;1,2938715;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;Sunny;11894;2480;0;100.000.000.000.000.000;0,7083333;3;2023,37183;18332,30969;NonInvaded;NonInvaded_Urban
18/06/2022;Balma;Urban;Sant_Agusti;Park;Podarcis;14:08;Point Count;38,94113632;1,293936861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;11894;2480;0;82.718.446.599.999.900;0,8333333;2;2023,32788;18235,30485;NonInvaded;NonInvaded_Urban
25/06/2022;Balma;Urban;Sant_Agusti;Park;Podarcis;9:38;Point Count;38,94113632;1,293936861;0;0;0;0;1;0;0;0;0;0;1;0;0;0;;Sunny;11894;2480;0;82.718.446.599.999.900;0,8333333;3;2023,32788;18235,30485;NonInvaded;NonInvaded_Urban
12/07/2022;Jordi;Urban;Sant_Agusti;Park;Podarcis;10:54;Point Count;38,94113632;1,293936861;1;0;0;1;0;0;0;0;0;0;1;0;1;0;;Sunny;11894;2480;0;82.718.446.599.999.900;0,8333333;4;2023,32788;18235,30485;NonInvaded;NonInvaded_Urban
12/07/2022;Jordi;Urban;Sant_Agusti;Park_2;Podarcis;10:49;Point Count;38,94049671;1,294304738;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;11894;2480;0;29.773.462.779.999.900;0,6;3;2023,37183;18332,30969;NonInvaded;NonInvaded_Urban
18/06/2022;Balma;Urban;Sant_Agusti;Park_2;Podarcis;13:57;Point Count;38,94049671;1,294304738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;11894;2480;0;29.773.462.779.999.900;0,6;2;2023,37183;18332,30969;NonInvaded;NonInvaded_Urban
25/06/2022;Balma;Urban;Sant_Agusti;Park_2;Podarcis;9:27;Point Count;38,94049671;1,294304738;0;0;0;0;1;1;0;2;0;0;1;1;0;2;;Sunny;11894;2480;0;29.773.462.779.999.900;0,6;6;2023,37183;18332,30969;NonInvaded;NonInvaded_Urban
18/06/2022;Balma;Urban;Sant_Agusti;Wall;Podarcis;14:14;Point Count;38,94113822;1,293600726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;11894;2480;0;64.886.731.389.999.900;0,6666667;2;2023,32788;18235,30485;NonInvaded;NonInvaded_Urban
25/06/2022;Balma;Urban;Sant_Agusti;Wall;Podarcis;9:43;Point Count;38,94113822;1,293600726;2;0;0;0;0;0;0;0;0;0;2;0;0;0;;Sunny;11894;2480;0;64.886.731.389.999.900;0,6666667;4;2023,32788;18235,30485;NonInvaded;NonInvaded_Urban
12/07/2022;Jordi;Urban;Sant_Agusti;Wall;Podarcis;10:58;Point Count;38,94113822;1,293600726;2;1;0;0;0;0;0;0;0;0;2;1;0;0;;Sunny;11894;2480;0;64.886.731.389.999.900;0,6666667;5;2023,32788;18235,30485;NonInvaded;NonInvaded_Urban
20/06/2022;Balma;PeriUrban;Sant_Antoni;Mur_Ext_1;Podarcis;12:51;;38,98796387;1,313982861;1;1;0;0;0;0;0;1;0;0;1;1;0;1;;Sunny;27205;9094898;0;0;0;5;2020,63196;15228,77764;Invaded;Invaded_PeriUrban
19/07/2022;Jordi;PeriUrban;Sant_Antoni;Mur_Ext_1;Podarcis;11:28;Point Count;38,98796387;1,313982861;2;0;2;0;0;0;0;0;0;0;2;0;0;2;;Sunny;27205;9094898;0;0;0;6;2020,63196;15228,77764;Invaded;Invaded_PeriUrban
20/06/2022;Balma;PeriUrban;Sant_Antoni;Mur_Ext_2;Podarcis;13:36;;38,94937806;1,28750178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;27205;9094898;0;0;0;2;2023,51501;18431,99507;NonInvaded;NonInvaded_PeriUrban
19/07/2022;Jordi;PeriUrban;Sant_Antoni;Mur_Ext_2;Podarcis;11:18;Point Count;38,94937806;1,28750178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;27205;9094898;0;0;0;2;2023,51501;18431,99507;NonInvaded;NonInvaded_PeriUrban
20/06/2022;Balma;PeriUrban;Sant_Antoni;Mur_Ext_3;Podarcis;13:54;;38,9603102;1,257305046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;27205;9094898;0;0;0;2;2023,97998;20706,57857;NonInvaded;NonInvaded_PeriUrban
19/07/2022;Jordi;PeriUrban;Sant_Antoni;Mur_Ext_3;Podarcis;10:59;Point Count;38,9603102;1,257305046;1;1;0;0;0;0;0;0;0;0;1;1;0;0;;Sunny;27205;9094898;0;0;0;4;2023,97998;20706,57857;NonInvaded;NonInvaded_PeriUrban
20/06/2022;Balma;PeriUrban;Sant_Antoni;Mur_Ext_4;Podarcis;13:19;;38,95130663;1,308453445;1;0;0;0;0;1;0;0;0;0;1;1;0;0;;Sunny;27205;9094898;0;0;0;4;2023,94995;16703,79657;NonInvaded;NonInvaded_PeriUrban
19/07/2022;Jordi;PeriUrban;Sant_Antoni;Mur_Ext_4;Podarcis;11:28;Point Count;38,95130663;1,308453445;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;27205;9094898;0;0;0;3;2023,94995;16703,79657;NonInvaded;NonInvaded_PeriUrban
21/06/2022;Balma;Urban;Sant_Antoni;Church_Park;Podarcis;8:48;;38,98132196;1,304287082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;27205;104047;100.000.000.000.000.000;68.499.190.940.000.000;1;2;2022,15515;16082,52272;NonInvaded;NonInvaded_Urban
19/07/2022;Jordi;Urban;Sant_Antoni;Church_Park;Podarcis;12:05;Point Count;38,98132196;1,304287082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;27205;104047;100.000.000.000.000.000;68.499.190.940.000.000;1;2;2022,15515;16082,52272;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Sant_Antoni;Park;Podarcis;8:40;;38,97911014;1,306576078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;27205;104047;100.000.000.000.000.000;32.815.533.979.999.900;0,5375;2;2023,40967;15855,62232;NonInvaded;NonInvaded_Urban
19/07/2022;Jordi;Urban;Sant_Antoni;Park;Podarcis;12:18;Point Count;38,97911014;1,306576078;0;2;1;0;0;0;0;0;0;0;0;2;0;1;;Sunny;27205;104047;100.000.000.000.000.000;32.815.533.979.999.900;0,5375;5;2023,40967;15855,62232;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Sant_Antoni;Wall;Podarcis;9:20;;38,97243385;1,304458632;1;3;1;0;0;0;0;0;0;0;1;3;0;1;;Sunny;27205;104047;100.000.000.000.000.000;69.190.938.509.999.900;0;7;2023,56384;16269,5696;NonInvaded;NonInvaded_Urban
19/07/2022;Jordi;Urban;Sant_Antoni;Wall;Podarcis;11:35;Point Count;38,97243385;1,304458632;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;27205;104047;100.000.000.000.000.000;69.190.938.509.999.900;0;3;2023,56384;16269,5696;NonInvaded;NonInvaded_Urban
19/07/2022;Jordi;Urban;Sant_Antoni;Wall_2;Podarcis;11:43;Point Count;38,9669809;1,291095522;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;27205;104047;100.000.000.000.000.000;50.331.715.209.999.900;1;3;2022,09839;17613,87769;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Sant_Antoni;Wall_2;Podarcis;9:40;;38,9669809;1,291095522;1;1;0;0;1;0;0;0;0;0;2;1;0;0;;Sunny;27205;104047;100.000.000.000.000.000;50.331.715.209.999.900;1;5;2022,09839;17613,87769;NonInvaded;NonInvaded_Urban
18/06/2022;Balma;PeriUrban;Ses_Paises;Mur_Ext_2;Podarcis;12:03;Point Count;38,9633702;1,34026978;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;Sunny;1508;1518407;0;0;0;3;2023,33435;13689,52576;NonInvaded;NonInvaded_PeriUrban
19/07/2022;Jordi;PeriUrban;Ses_Paises;Mur_Ext_2;Podarcis;9:54;Point Count;38,9633702;1,34026978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;1508;1518407;0;0;0;2;2023,33435;13689,52576;NonInvaded;NonInvaded_PeriUrban
